Time/us,Voltage/V,Current/uA
-9.319999999999993,0.00035932415218194294,-0.09584696004326038
-9.299999999999997,0.000452602449834567,-0.14364820673090067
-9.280000000000001,0.0005622035363812825,-0.19663002492083914
-9.259999999999991,0.0006920800978911088,-0.2567031666071395
-9.239999999999995,0.0008469160411714225,-0.3260341273761794
-9.219999999999999,0.0010322954155712841,-0.4071232795455882
-9.200000000000003,0.001254903797792176,-0.5028950463325754
-9.179999999999993,0.0015227694025076487,-0.616803369119583
-9.159999999999997,0.0018455526142767274,-0.7356176673901393
-9.14,0.0022348943825158136,-0.8289456871518062
-9.120000000000005,0.002704836044148606,-0.8828146337401729
-9.099999999999994,0.00327232571454252,-0.8818286747888506
-9.079999999999998,0.003957829509364413,-0.8086136743600562
-9.060000000000002,0.004605748339052844,-0.6778677630006533
-9.040000000000006,0.004878806337135345,-0.5195528634644214
-9.019999999999996,0.004786851148184264,-0.3626366683524827
-9.0,0.004687209076189282,-0.21879870952701974
-8.97999999999999,0.004576286599933845,-0.08285157220995693
-8.960000000000008,0.004269762076769903,0.03276897742135589
-8.939999999999998,0.003936902217034634,0.09755550507698502
-8.920000000000002,0.0037460239656817882,0.1138444912918692
-8.899999999999991,0.003690243432881684,0.11690059495232258
-8.88000000000001,0.003767548932967066,0.12417263631637857
-8.86,0.00398072843440498,0.13592287643909326
-8.840000000000003,0.004337470105917868,0.15257507946281293
-8.819999999999993,0.004670318283290068,0.17472979537279962
-8.800000000000011,0.004630634298662686,0.20318601840989195
-8.780000000000001,0.004216986977052497,0.23897000223561438
-8.760000000000005,0.0037751010220331786,0.28337227104838947
-8.739999999999995,0.003469361429144776,0.33799416143071814
-8.720000000000013,0.0032887419150936237,0.4048055734262984
-8.700000000000003,0.0032267285641925936,0.46887740956919605
-8.680000000000007,0.003281084908575144,0.4978431674881161
-8.659999999999997,0.003453771271555334,0.49274747686157805
-8.639999999999986,0.003751015465308825,0.48808377325225205
-8.620000000000005,0.004183537392536997,0.4836838634709331
-8.599999999999994,0.004586614350626217,0.4447118598075164
-8.579999999999998,0.004614140423279917,0.36976226437128074
-8.559999999999988,0.004267108318940517,0.27347067676854486
-8.540000000000006,0.0038936451721209046,0.15236440864490225
-8.519999999999996,0.0036606035987953346,0.0367530557127105
-8.5,0.003559579118594046,-0.04285561606561392
-8.47999999999999,0.003586928354721213,-0.10667124145351706
-8.460000000000008,0.00374363763813435,-0.15699528607879634
-8.439999999999998,0.004035358578876292,-0.17830404717211462
-8.420000000000002,0.0042922905858258755,-0.18870461423892482
-8.399999999999991,0.004163057127853889,-0.20591068044231461
-8.38000000000001,0.003642997491229551,-0.24788137448326125
-8.36,0.0030739986942591654,-0.3334689439408677
-8.340000000000003,0.002615861497276684,-0.43108283622697835
-8.319999999999993,0.0022520635046264733,-0.4922276155944631
-8.300000000000011,0.0019694845976783878,-0.5017698214587998
-8.280000000000001,0.001757933766980927,-0.477392190790267
-8.260000000000005,0.0016097815806759412,-0.45289276955103874
-8.239999999999995,0.0015196850344068732,-0.42738800335235405
-8.219999999999999,0.0014843948596260734,-0.36528087268717074
-8.200000000000003,0.0015026383410108716,-0.2643315275877388
-8.180000000000007,0.0015750734168809703,-0.15557650901251185
-8.159999999999997,0.001704312407281007,-0.0524322477684022
-8.14,0.0018950162254648907,0.04882108135220887
-8.120000000000005,0.0021540624704528,0.13449650439055144
-8.100000000000009,0.0024907934628006444,0.17300663713604392
-8.079999999999998,0.0029173531688174905,0.16574032042973316
-8.060000000000002,0.003449125164165785,0.14711270773201357
-8.040000000000006,0.004105287431693461,0.13379061132751235
-8.019999999999996,0.004729182700302436,0.1079549751532184
-8.0,0.00498266871069332,0.05133545113907384
-7.97999999999999,0.004874887257473564,-0.0034326959502831295
-7.960000000000008,0.004762593881547641,-0.02364743274408381
-7.939999999999998,0.004822060102913355,-0.027376393531194112
-7.920000000000002,0.005055430529002763,-0.03209266468848598
-7.8999999999999915,0.005471121500029166,-0.037966335216794274
-7.8799999999999955,0.005903803316786076,-0.04520923491090262
-7.859999999999999,0.006008437741374268,-0.054082573852045054
-7.840000000000003,0.005608477039104919,-0.06490636276569363
-7.819999999999993,0.004869818210259141,-0.07807095398320729
-7.799999999999997,0.004126464647086081,-0.09405111922400344
-7.780000000000001,0.0035319291279557277,-0.11342317190356085
-7.760000000000005,0.003064770147696489,-0.11954714744139601
-7.739999999999995,0.002708139946386742,-0.07796669464664514
-7.719999999999999,0.00244917690674765,0.012817756253982925
-7.700000000000003,0.002278541708965663,0.10406447051510796
-7.680000000000007,0.002190080514694755,0.1643869886240377
-7.659999999999997,0.0021806030332064278,0.21329940378221468
-7.640000000000001,0.0022497674657993303,0.2699043118565154
-7.6200000000000045,0.002400068179069591,0.3362431290284122
-7.6000000000000085,0.002636925662487029,0.39736971403218085
-7.579999999999998,0.002968882014533924,0.42081134608652504
-7.560000000000002,0.0034079090074764116,0.40741343115753237
-7.539999999999992,0.003969839840907705,0.3913699909299986
-7.52000000000001,0.004494618853361961,0.3894410340504181
-7.5,0.004820850529090484,0.40155699404617745
-7.480000000000004,0.005140621485524914,0.42815482448951725
-7.459999999999994,0.005465464037212486,0.45285515339081805
-7.439999999999998,0.00544645079903689,0.4418715726726145
-7.420000000000002,0.005082896071941376,0.3948079672245487
-7.3999999999999915,0.00472233111367475,0.34464422929062904
-7.3799999999999955,0.00453207370430603,0.32424844701807026
-7.359999999999999,0.004505262344234856,0.35022366489989876
-7.340000000000003,0.0046409301006252145,0.38882945283269715
-7.319999999999993,0.004763648434064117,0.4067808933348409
-7.299999999999997,0.0045172004917223355,0.42206399650693316
-7.280000000000001,0.003892698301964502,0.4352299367114102
-7.260000000000005,0.0032282622359058135,0.4120763262582582
-7.239999999999995,0.0026802511759219235,0.3517681464777794
-7.219999999999999,0.002228901488724913,0.2868076333598034
-7.199999999999989,0.0018579355654237484,0.24952923976580813
-7.180000000000007,0.0015539747810128417,0.25592715069042016
-7.159999999999997,0.0013060570036746678,0.271554894229754
-7.140000000000001,0.0011052412532089144,0.26229886589889845
-7.11999999999999,0.0009442852508725942,0.24516385757865705
-7.1000000000000085,0.0008173842316929746,0.23687051128030756
-7.079999999999998,0.0007199615997031732,0.23711973330494707
-7.060000000000002,0.0006485038762287867,0.24592051166953707
-7.039999999999992,0.000600433988751646,0.24625163622356278
-7.02000000000001,0.0005740183306027221,0.20344784068138305
-7.0,0.0005683042396574043,0.11596543627428657
-6.980000000000004,0.0005830856412462865,0.03266524373106374
-6.959999999999994,0.0006188956162172127,0.0025589123086963393
-6.940000000000012,0.0006770256261209695,0.024560678347790847
-6.920000000000002,0.0007595720888634194,0.047448207970165135
-6.900000000000006,0.0008695119845421989,0.03736971576787737
-6.8799999999999955,0.001010810218139283,0.01130033204090817
-6.859999999999999,0.001188562611029382,-0.01436151316212175
-6.840000000000003,0.0014091796781923094,-0.04054129623232564
-6.820000000000007,0.0016806178189251748,-0.05084456859571758
-6.799999999999997,0.0020126662587847707,-0.028304306490667838
-6.780000000000001,0.0024173000911194027,0.010553784746061529
-6.760000000000005,0.0029091121503846047,0.04979249080382558
-6.739999999999995,0.003505839292450002,0.09082692800754101
-6.719999999999999,0.004229002061826274,0.1351369744623947
-6.699999999999989,0.0051046808149606965,0.1843206408164384
-6.680000000000007,0.005984134988352862,0.2228130973603735
-6.659999999999997,0.006538438874788563,0.23466394342562655
-6.640000000000001,0.006607261752325016,0.2549777794967702
-6.61999999999999,0.006373406971204506,0.319164417838228
-6.6000000000000085,0.006189083326468218,0.3948614963392193
-6.579999999999998,0.006047643315562158,0.4327831647845164
-6.560000000000002,0.00558334340083484,0.43429704146423365
-6.539999999999992,0.004779438932551361,0.43413493133533115
-6.519999999999996,0.003967580264882548,0.4496295920399221
-6.5,0.0032988095878061694,0.4640012235841482
-6.480000000000004,0.002749008157412495,0.4430909206878177
-6.459999999999994,0.0022983477719645145,0.3861445679898382
-6.439999999999998,0.0019305756817537662,0.32578564340832783
-6.420000000000002,0.001632428445117831,0.2771759488277236
-6.400000000000006,0.0013931535917491712,0.23856240981562798
-6.3799999999999955,0.0012041218424191191,0.20855245625674754
-6.359999999999999,0.0010585159000942126,0.18606380029152222
-6.340000000000003,0.0009510845889154528,0.17028540436598738
-6.320000000000007,0.0008779534742357734,0.16064823173305068
-6.299999999999997,0.0008364851338606138,0.15680472454259253
-6.280000000000001,0.0008251840412722112,0.15861626941214962
-6.260000000000005,0.0008436426305180162,0.16614819843280706
-6.240000000000009,0.0008925265976313845,0.17967214532509473
-6.219999999999999,0.000973598908490625,0.19967584171799163
-6.200000000000003,0.0010897833789429456,0.2268807068469484
-6.180000000000007,0.0012452701201657345,0.2622678650310104
-6.159999999999997,0.0014456666520779348,0.30711352923104746
-6.140000000000001,0.0016982001346003697,0.3456964227423726
-6.11999999999999,0.002011978010093129,0.36206940644200825
-6.099999999999994,0.0023983164568561243,0.37416156449660554
-6.079999999999998,0.0028711484991372103,0.3824089920781446
-6.060000000000002,0.003447526491848159,0.3697705228294673
-6.039999999999992,0.003967915800157266,0.35312896327962195
-6.019999999999996,0.004090441295135577,0.3492227513225912
-6.0,0.00381952177254835,0.3579110121726254
-5.980000000000004,0.003506029313615191,0.3795070818440652
-5.959999999999994,0.0033189793349725273,0.41478980739422944
-5.939999999999998,0.0032516260107523275,0.4476930314646786
-5.920000000000002,0.0033015402907075955,0.44472617762051864
-5.900000000000006,0.003470522298224337,0.4057822483653914
-5.8799999999999955,0.003584344948915933,0.364133966352054
-5.859999999999999,0.0034667918750029784,0.35295652365386954
-5.840000000000003,0.0032939449091761927,0.38918541769442544
-5.820000000000007,0.0032398917488201968,0.4394500099862986
-5.799999999999997,0.0033026830047395237,0.4708858496237308
-5.780000000000001,0.003484583199397851,0.5019652520742747
-5.759999999999991,0.003792152435327296,0.5511476781491331
-5.740000000000009,0.0042364829806104285,0.6028682534092114
-5.719999999999999,0.004653278002135012,0.6243150359500438
-5.700000000000003,0.004877247617498945,0.6162614888936253
-5.679999999999993,0.005096790434880234,0.613094374791683
-5.660000000000011,0.005500145413102419,0.6146994739025684
-5.640000000000001,0.005921537964058352,0.6037960689664907
-5.6200000000000045,0.006015522710421026,0.5973295403861099
-5.599999999999994,0.005785489145938662,0.6124052813879882
-5.5800000000000125,0.005583783875141822,0.6322283839339486
-5.560000000000002,0.005583453840951602,0.6228365462097242
-5.540000000000006,0.005784487140917151,0.5838910581960558
-5.519999999999996,0.006194133899551094,0.5486645863301707
-5.5,0.006827167738968767,0.5332253167200509
-5.480000000000004,0.007526097277585875,0.5196778389407056
-5.459999999999994,0.007955486314255416,0.47285636467857395
-5.439999999999998,0.007950499160870117,0.3910723104088203
-5.4199999999999875,0.007510955959252187,0.30605339981862856
-5.400000000000006,0.006801326194694687,0.23207208974824048
-5.3799999999999955,0.006156660172224953,0.16646029630454276
-5.359999999999999,0.005734029766930116,0.1068517763226217
-5.339999999999989,0.005518193110613542,0.05109679047095192
-5.320000000000007,0.005501366206131715,-0.0028154255850001628
-5.299999999999997,0.005682942203014207,-0.0568291779836914
-5.280000000000001,0.00606946951182846,-0.11289243470033673
-5.259999999999991,0.006674887967999323,-0.17302707764131015
-5.240000000000009,0.007340710260576384,-0.23940182039246577
-5.219999999999999,0.007730306198879056,-0.2970718173188175
-5.200000000000003,0.007677404984706603,-0.3134396882221743
-5.179999999999993,0.0073604200745810795,-0.27175712482009
-5.160000000000011,0.006948240932344011,-0.18785947882191545
-5.140000000000001,0.006245681305658303,-0.11073685274615841
-5.1200000000000045,0.005227403875921076,-0.07228508140795496
-5.099999999999994,0.004217327787284985,-0.053778824699499586
-5.079999999999998,0.0033593466579099414,-0.03721206346408714
-5.060000000000002,0.002622518002055928,-0.021987329114432484
-5.040000000000006,0.001980268612695412,-0.007555552318611165
-5.019999999999996,0.0014094362174992836,0.006603738799061413
-5.0,0.0008894341477826938,0.021001189110013214
-4.980000000000004,0.00040150889478408615,0.03615603252940474
-4.960000000000008,-7.193622243298496e-05,0.05261481782193702
-4.939999999999998,-0.0005479756688964868,0.07097111949848904
-4.920000000000002,-0.0008634561707043009,0.09188694466320292
-4.900000000000006,-0.0008494340085874512,0.11611660783389478
-4.8799999999999955,-0.0006857247847243797,0.14453393476439053
-4.859999999999999,-0.0005467457427341496,0.17816377635549815
-4.839999999999989,-0.0004274847012555269,0.21821896918164196
-4.820000000000007,-0.00032364059474179047,0.2488054715586971
-4.799999999999997,-0.00023146835855809622,0.23634915611398408
-4.780000000000001,-0.0001476438658605158,0.18040079459547614
-4.759999999999991,-6.914404530032584e-05,0.11361985677097461
-4.739999999999995,6.862143917096884e-06,0.0682751431658
-4.719999999999999,8.311581152656232e-05,0.06006993261898293
-4.700000000000003,0.0001623669923969592,0.07136970595563716
-4.679999999999993,0.0002474738246038277,0.08524337752057774
-4.659999999999997,0.0003415056261680167,0.10219129151703038
-4.640000000000001,0.00044785358785047854,0.12282466253842124
-4.6200000000000045,0.0005703530740609601,0.14788761859262725
-4.599999999999994,0.0007134219425768091,0.17828403755499853
-4.579999999999998,0.0008822198714752311,0.21511014488794797
-4.560000000000002,0.0010828344392927005,0.25969404824092956
-4.540000000000006,0.0013225006692615504,0.3136436347183355
-4.519999999999996,0.0016098619553321543,0.3789045581965778
-4.5,0.0019552817800940997,0.45783040796214436
-4.480000000000004,0.0023712174664838486,0.5359289852233401
-4.460000000000008,0.0028726694423712473,0.5813396521578349
-4.439999999999998,0.003477722220436081,0.5783615084870142
-4.420000000000002,0.004027875301804342,0.5442257535847135
-4.3999999999999915,0.004182326967080129,0.512378513528607
-4.38000000000001,0.003946647406896653,0.48167124001435985
-4.359999999999999,0.0036729796069221426,0.4163192887691715
-4.340000000000003,0.003531775232097026,0.313965787654188
-4.319999999999993,0.003517941845997163,0.22293524175899979
-4.300000000000011,0.00363098055728628,0.1919605105861652
-4.280000000000001,0.003874968027550957,0.2199245122503117
-4.259999999999991,0.004258703493232334,0.2731585407357873
-4.239999999999995,0.00461570480230812,0.31890523576380775
-4.219999999999999,0.004778525654208675,0.32413721164266746
-4.200000000000003,0.004933359369983065,0.28904315590112556
-4.179999999999993,0.0052661112202358595,0.24703463417136654
-4.159999999999997,0.00560846036472732,0.21393524270500358
-4.140000000000001,0.005612110781292657,0.1885512752381271
-4.1200000000000045,0.0052771941196368,0.1699672768446585
-4.099999999999994,0.004952274449188379,0.15751302869857153
-4.079999999999998,0.004805955072240913,0.16807798113335812
-4.060000000000002,0.004832959083417727,0.21938175575473745
-4.040000000000006,0.005034260363381407,0.2785973790364778
-4.019999999999996,0.0052367973995657135,0.2958446086775164
-4.0,0.005087231944494063,0.27174545387939747
-3.979999999999997,0.004580170025266231,0.2401080036406209
-3.960000000000001,0.004057967413720999,0.21712987960885038
-3.9399999999999977,0.003682112541693044,0.20198239190869985
-3.9199999999999946,0.0034390504676808983,0.19411925705430705
-3.8999999999999915,0.0033200153290081436,0.19325689661979092
-3.8800000000000026,0.003320714207153803,0.19936421018285283
-3.8599999999999994,0.003441172306666457,0.21266145370992937
-3.8399999999999963,0.003685733864148553,0.23362818293264584
-3.819999999999993,0.004063218820092789,0.24568194415800473
-3.8000000000000043,0.004406919602241174,0.2145802397436594
-3.780000000000001,0.004368588934289979,0.1392014086036229
-3.759999999999998,0.003946844447669688,0.0515041742904227
-3.739999999999995,0.0034871188273952,-0.016996994186404706
-3.720000000000006,0.003153153694031441,-0.03409533520962986
-3.700000000000003,0.0029329048300274973,-0.0004074884175563273
-3.6799999999999997,0.0028184291150741133,0.05060426662130263
-3.6599999999999966,0.0028055980630586593,0.10344102892979029
-3.6399999999999935,0.002893948931118356,0.16000831916366973
-3.6200000000000045,0.0030866680311445226,0.20500759281361852
-3.6000000000000014,0.0033907056418789917,0.2053845089618301
-3.5799999999999983,0.003817026665826591,0.16115266082398477
-3.559999999999995,0.00420068476915994,0.10539406597900876
-3.5400000000000063,0.004194873708249157,0.07077503799626116
-3.520000000000003,0.0037993839112712615,0.07338567001996091
-3.5,0.0033605949201498345,0.09598150862730685
-3.479999999999997,0.00304300342024882,0.12203885280898762
-3.460000000000008,0.002835155697587357,0.13515883831865289
-3.440000000000005,0.002729555870293041,0.11847602417240347
-3.4200000000000017,0.0027223955548964325,0.0887273604462302
-3.3999999999999986,0.0028134165196608794,0.06217858654438985
-3.3800000000000097,0.00300590137163663,0.03787223961630547
-3.3600000000000065,0.003306791941574399,0.014931728362396875
-3.3400000000000034,0.003726939636166997,-0.00747028061435346
-3.3200000000000003,0.004101175484807519,-0.03014170000523718
-3.299999999999997,0.004082353436880254,-0.05390015859856966
-3.280000000000001,0.003669794688470235,-0.07960248848664235
-3.259999999999998,0.0032092632017776653,-0.10817562611224879
-3.239999999999995,0.0028644715343621235,-0.14065004157928496
-3.2199999999999918,0.002622985017339863,-0.178196901831989
-3.200000000000003,0.002476094609388715,-0.22217030796673118
-3.1799999999999997,0.002418502811300644,-0.25681752590543616
-3.1599999999999966,0.002448132615400225,-0.2487108751249632
-3.1399999999999935,0.002566052599724248,-0.1975579949688993
-3.1200000000000045,0.0027765154655367452,-0.1361913008661958
-3.1000000000000014,0.003087111408007802,-0.07973625020259245
-3.0799999999999983,0.0035090418512617677,-0.026156831298691455
-3.059999999999995,0.0038772021182678354,0.02647925988883733
-3.0400000000000063,0.0038442270468335353,0.0800703069529754
-3.020000000000003,0.003408927414209441,0.13654903329847007
-3.0,0.0029162470486074686,0.19795230445152792
-2.979999999999997,0.0025287390808898555,0.26649458618184235
-2.9599999999999937,0.0022324283088584144,0.3446478076524398
-2.940000000000005,0.0020166284930094,0.4178919057758022
-2.9200000000000017,0.001873556964824834,0.45419116935519205
-2.8999999999999986,0.0017980539503084294,0.45485470579078785
-2.8799999999999955,0.0017873964863669262,0.45458365311696025
-2.8600000000000065,0.001841200219062057,0.4707068400395935
-2.8400000000000034,0.0019614055421562013,0.5038057379504892
-2.8200000000000003,0.0021523475760481304,0.5550740353138264
-2.799999999999997,0.002420912510839921,0.6090220831708726
-2.7800000000000082,0.00277678595193774,0.6329182718490827
-2.760000000000005,0.003232802224595851,0.6102857965495012
-2.740000000000002,0.003625085933237508,0.5576470370049124
-2.719999999999999,0.003607141910619143,0.5077808214496116
-2.700000000000003,0.003178323018190761,0.45888875990635963
-2.6799999999999997,0.002683806807499471,0.3918689905470812
-2.6599999999999966,0.0022860802009460985,0.32164309657599255
-2.6399999999999935,0.0019707994683128625,0.26301703456907205
-2.6199999999999903,0.0017265942318145165,0.21387649685038757
-2.6000000000000014,0.0015446574014239274,0.17244926450327752
-2.5799999999999983,0.0014184275533670714,0.1372412935420862
-2.559999999999995,0.001343352296991361,0.10698283326705738
-2.539999999999992,0.0013167240959999018,0.08058263359876688
-2.520000000000003,0.0013375826230600156,0.05708858991183126
-2.5,0.0014066801262736922,0.03565340605151122
-2.479999999999997,0.0015265085584760917,0.015504037194063692
-2.4599999999999937,0.001701389447761162,0.013252414558950187
-2.440000000000005,0.0019376297503516423,0.0461559389899658
-2.4200000000000017,0.0022437493065375494,0.09806264891435738
-2.3999999999999986,0.0026307881027215234,0.15350591927320867
-2.3799999999999955,0.003112704420760509,0.1971466685712849
-2.3600000000000065,0.0037068782335796273,0.1958815616659113
-2.3400000000000034,0.004254416700077919,0.14966497336669743
-2.3200000000000003,0.004414423806613887,0.09150734299514852
-2.299999999999997,0.004192670096900882,0.036649860562513736
-2.279999999999994,0.003941800782605873,-0.016885870436432474
-2.260000000000005,0.0038330897400138965,-0.07103057847146767
-2.240000000000002,0.003862616381864909,-0.1277369543406888
-2.219999999999999,0.004031445565721794,-0.17171146956034894
-2.1999999999999957,0.004345665997309111,-0.18720143005073994
-2.180000000000007,0.004816609815400932,-0.1921040743677825
-2.1600000000000037,0.00528093997584329,-0.20393481695903085
-2.1400000000000006,0.005394759615983634,-0.22312032523171588
-2.1199999999999974,0.005162173561058088,-0.2503525110424247
-2.1000000000000085,0.00493543636182536,-0.28661348401136666
-2.0800000000000054,0.004886692202320421,-0.33321097061479643
-2.0600000000000023,0.005014183158727988,-0.37448687239039197
-2.039999999999992,0.005142185801097038,-0.3945911716633777
-2.020000000000003,0.004914673851481774,-0.4115875198711372
-2.0,0.004323442251500805,-0.4434274823826965
-1.9799999999999969,0.0038881325542687887,-0.47392074101301873
-1.9599999999999937,0.003953688225024638,-0.46948980561930637
-1.9400000000000048,0.004161830879730135,-0.4299748776342707
-1.9200000000000017,0.003979103132007507,-0.38862808704323965
-1.8999999999999986,0.0033989150342056532,-0.36129689496573864
-1.8799999999999955,0.002760985113985975,-0.346995621190209
-1.8599999999999923,0.0022226281792236107,-0.34520850034056866
-1.8400000000000034,0.0017644287658639406,-0.3558710811608256
-1.8200000000000003,0.0013698622344614634,-0.37936790212587956
-1.7999999999999972,0.0010246988206852295,-0.4165463595510509
-1.779999999999994,0.0007164904488805605,-0.4514086643141013
-1.7600000000000051,0.00043412180097925307,-0.4505348928468712
-1.740000000000002,0.00016740945037438593,-0.3965549291663477
-1.7199999999999989,8.705590539392437e-05,-0.30486062789351076
-1.6999999999999957,0.0003704845735652838,-0.2241609106602539
-1.6800000000000068,0.0008475958087916337,-0.20356121103587174
-1.6600000000000037,0.0013552749904784582,-0.24231861534772872
-1.6400000000000006,0.001911831211101125,-0.2898150700223826
-1.6199999999999974,0.0025373362791534628,-0.295747689188773
-1.6000000000000085,0.003254348594798207,-0.26033042858283867
-1.5800000000000054,0.004088726702696375,-0.21696319768074257
-1.5600000000000023,0.005070561862225929,-0.18142059184380963
-1.5399999999999991,0.006054941965989553,-0.13508218797109664
-1.519999999999996,0.006716725386624123,-0.05893822010161689
-1.500000000000007,0.007079778877552152,0.015080182329885627
-1.480000000000004,0.00733751700906196,0.037626628836883697
-1.4600000000000009,0.007318913623928344,0.009514241148568522
-1.4399999999999977,0.007023297804156132,-0.03559362615696249
-1.4200000000000017,0.00680065097638371,-0.06464654851568288
-1.3999999999999986,0.006823264841014705,-0.06135369510045482
-1.3799999999999955,0.00691163364957657,-0.04293491549961717
-1.3599999999999923,0.00670830175779433,-0.026064553416497487
-1.3400000000000034,0.006025614842469878,-0.027472795142705484
-1.3200000000000003,0.005019273581941723,-0.06454903195508119
-1.2999999999999972,0.004013627589906542,-0.12129178821691004
-1.279999999999994,0.0031527302528410626,-0.18240884747770658
-1.2600000000000051,0.0024055339140268087,-0.2501043534766536
-1.240000000000002,0.0017450914632451743,-0.32681969700583235
-1.2199999999999989,0.0011475845082078596,-0.4153215629513326
-1.1999999999999957,0.0005914643809980422,-0.501463104807132
-1.1799999999999926,5.6675000523984646e-05,-0.5710123526396793
-1.1600000000000037,-0.0004760704359337212,-0.6611547591956555
-1.1400000000000006,-0.0010259850176916891,-0.8098184550013866
-1.1199999999999974,-0.0016129010272112687,-0.9876876835839697
-1.0999999999999943,-0.0022579851774111644,-1.166499965460563
-1.0800000000000054,-0.0029845019742755705,-1.3700426437913693
-1.0600000000000023,-0.0038186527348931685,-1.6229949460839626
-1.0399999999999991,-0.004790520519522212,-1.917140815108905
-1.0200000000000031,-0.005935155055991764,-2.24574981063643
-1.0,-0.007293836783474231,-2.6380115889049094
-0.980000000000004,-0.008915565602478465,-3.0907342169232392
-0.9600000000000009,-0.010678506720195461,-3.533551849593718
-0.9400000000000048,-0.012285596764420845,-3.9130800031527
-0.9200000000000017,-0.013614473005233317,-4.225667489385634
-0.9000000000000057,-0.014713060429236648,-4.499926160071203
-0.8800000000000026,-0.015620978818891726,-4.763085565224216
-0.8599999999999994,-0.016370971612093815,-5.007297759597996
-0.8400000000000034,-0.016990086771221387,-5.224031480120711
-0.8200000000000003,-0.017500652248867855,-5.421103075925284
-0.7999999999999972,-0.017921081229741526,-5.605619795451301
-0.779999999999994,-0.018266536189216247,-5.7842361043591985
-0.759999999999998,-0.018549475717337168,-5.963393674152105
-0.7399999999999949,-0.01878010382910466,-6.132215083826974
-0.7199999999999989,-0.018966737965095536,-6.262111533339662
-0.6999999999999957,-0.019116108954105194,-6.3577676467443744
-0.6799999999999997,-0.019233603755752157,-6.457310419863998
-0.6599999999999966,-0.01932345973738638,-6.564329792771015
-0.6400000000000006,-0.01938891749176122,-6.648008118450266
-0.6199999999999974,-0.01943233770673096,-6.711363196839806
-0.6000000000000014,-0.019455286301797242,-6.791357109662285
-0.5799999999999983,-0.019458590901894085,-6.890874781098495
-0.5600000000000023,-0.019442370685098808,-6.978828020548066
-0.5399999999999991,-0.019406040680705523,-7.041050187007123
-0.5200000000000031,-0.01934829067266823,-7.07978527912838
-0.5,-0.019267037947581004,-7.096430250754485
-0.4799999999999969,-0.019159352183084444,-7.0915853910754345
-0.46000000000000085,-0.019021349767851622,-7.047737369605983
-0.4399999999999977,-0.018848053741878135,-6.94596623427424
-0.4200000000000017,-0.018633214305921436,-6.799940284722309
-0.3999999999999986,-0.018369083426888623,-6.621731801855924
-0.38000000000000256,-0.018046135410474597,-6.404913822131189
-0.35999999999999943,-0.017652723363699392,-6.159005570365496
-0.3400000000000034,-0.01717465915790783,-5.909815763882667
-0.3200000000000003,-0.016594701743892576,-5.648357547646312
-0.30000000000000426,-0.015891935365585596,-5.330524389656251
-0.28000000000000114,-0.015041015248032264,-4.944853860702676
-0.2600000000000051,-0.014011253555915659,-4.512114249921872
-0.240000000000002,-0.012765512658368368,-4.0340377204335205
-0.22000000000000597,-0.011258865786445964,-3.493382778584837
-0.20000000000000284,-0.009436976780816295,-2.8706510843125503
-0.17999999999999972,-0.00723414049640507,-2.1433842572279076
-0.1599999999999966,-0.004570913192570072,-1.302692534959918
-0.13999999999999346,-0.0013512474504929358,-0.370272748152383
-0.11999999999999744,0.0023606504078109124,0.6354864066649115
-0.09999999999999432,0.0063380047636654845,1.7335183477183493
-0.0799999999999983,0.010543934801787953,2.946084220337229
-0.05999999999999517,0.015130124429635482,4.2648985474449335
-0.03999999999999915,0.020261971349211202,5.6681690150185196
-0.01999999999999602,0.025944230707221246,7.13714915164679
0.0,0.03202118658609488,8.655462267567806
0.020000000000003126,0.038351356438641876,10.208510849544858
0.03999999999999915,0.04480238861953776,11.800288707183201
0.060000000000002274,0.0514266126818069,13.45352498952475
0.0799999999999983,0.05828260530374336,15.17582668775594
0.10000000000000142,0.06525698043208016,16.94261438063191
0.11999999999999744,0.07242094269693652,18.73091300300351
0.14000000000000057,0.07985253405511337,20.55320047431809
0.1599999999999966,0.08745912701676466,22.405841893915092
0.17999999999999972,0.0953347267033283,24.251619846861505
0.20000000000000284,0.10358303995481977,26.070407996158664
0.21999999999999886,0.11196057266054774,27.85844524055965
0.240000000000002,0.12022849055787388,29.610861469069352
0.259999999999998,0.1285046488063997,31.321501837125105
0.28000000000000114,0.13690719974819465,32.96536619242835
0.29999999999999716,0.1451982101234505,34.515046239458414
0.3200000000000003,0.1531357231387013,35.99175289066911
0.3399999999999963,0.16082567723234795,37.43140401506226
0.35999999999999943,0.16836508370607786,38.83390389207827
0.37999999999999545,0.17566520298568383,40.1978167941751
0.3999999999999986,0.18280898725457967,41.52031546840378
0.4199999999999946,0.18987375148562552,42.77974065618326
0.4399999999999977,0.19675364026931336,43.96949691536014
0.46000000000000085,0.20351645137351085,45.097814760228125
0.480000000000004,0.2102257593403454,46.18804757592789
0.5,0.2167628876770308,47.26217523782046
0.5200000000000031,0.22318327183547854,48.30691959216697
0.5399999999999991,0.2295381369709553,49.30794279691654
0.5600000000000023,0.23569602385935423,50.28400744558076
0.5800000000000054,0.24169869087659554,51.27031462293712
0.6000000000000014,0.24758229850316155,52.28509619932374
0.6200000000000045,0.2531983919444717,53.29559514215511
0.6400000000000006,0.25856919017699254,54.25156136465002
0.6600000000000037,0.2638883872599901,55.15279390792812
0.6799999999999997,0.2691674948116698,56.0144563988165
0.7000000000000028,0.27423625716758754,56.83294670732213
